temp,pressure,humidity,precipitation,cloud,gust,condition
13.9,1016.0,55,0.0,2,6.8,Clear
14.1,1016.0,54,0.0,2,6.2,Clear
14.2,1016.0,53,0.0,2,5.6,Clear
14.4,1016.0,52,0.0,2,5.0,Clear
16.3,1016.0,49,0.0,2,4.8,Clear
18.1,1015.0,45,0.0,2,4.6,Clear
20.0,1015.0,42,0.0,2,4.3,Clear
21.3,1015.0,39,0.0,1,4.4,Clear
22.6,1014.0,36,0.0,1,4.6,Clear
23.9,1014.0,33,0.0,0,4.7,Clear
24.4,1013.0,31,0.0,0,5.0,Clear
24.9,1013.0,30,0.0,0,5.4,Clear
25.4,1012.0,29,0.0,0,5.8,Clear
24.7,1013.0,31,0.0,0,6.1,Clear
24.1,1013.0,33,0.0,0,6.5,Clear
23.4,1013.0,35,0.0,0,6.8,Clear
22.0,1014.0,39,0.0,0,6.5,Clear
20.6,1015.0,42,0.0,0,6.1,Clear
19.2,1016.0,45,0.0,0,5.8,Clear
18.0,1016.0,46,0.0,0,5.8,Clear
16.8,1016.0,46,0.0,0,5.8,Clear
15.6,1017.0,46,0.0,0,5.8,Clear
15.1,1017.0,46,0.0,0,5.9,Clear
14.7,1017.0,45,0.0,0,6.0,Clear
14.2,1017.0,45,0.0,0,6.1,Clear
14.7,1016.0,44,0.0,0,5.9,Clear
15.3,1016.0,42,0.0,0,5.6,Clear
15.8,1016.0,41,0.0,0,5.4,Clear
17.9,1016.0,38,0.0,0,4.7,Clear
19.9,1015.0,36,0.0,0,4.0,Clear
22.0,1015.0,33,0.0,0,3.2,Clear
23.1,1014.0,32,0.0,0,4.1,Clear
24.1,1014.0,30,0.0,0,4.9,Clear
25.2,1014.0,29,0.0,0,5.8,Clear
25.5,1013.0,29,0.0,0,6.5,Clear
25.8,1013.0,28,0.0,0,7.2,Clear
26.1,1012.0,28,0.0,0,7.9,Clear
25.3,1012.0,31,0.0,0,8.0,Clear
24.6,1013.0,33,0.0,0,8.2,Clear
23.8,1013.0,36,0.0,0,8.3,Clear
22.4,1013.0,39,0.0,0,7.4,Clear
21.1,1014.0,42,0.0,0,6.6,Clear
19.7,1015.0,45,0.0,0,5.8,Clear
18.7,1016.0,45,0.0,0,5.6,Clear
17.6,1016.0,44,0.0,0,5.5,Clear
16.6,1016.0,44,0.0,0,5.4,Clear
16.1,1016.0,43,0.0,0,5.5,Clear
15.7,1016.0,43,0.0,0,5.6,Clear
15.2,1016.0,42,0.0,0,5.8,Clear
15.8,1016.0,41,0.0,0,5.3,Clear
16.4,1016.0,40,0.0,0,4.8,Clear
17.0,1016.0,38,0.0,0,4.3,Clear
19.2,1015.0,36,0.0,0,3.5,Clear
21.4,1014.0,33,0.0,0,2.6,Clear
23.6,1014.0,31,0.0,0,1.8,Clear
24.7,1013.0,29,0.0,0,2.8,Clear
25.9,1013.0,28,0.0,0,3.7,Clear
27.0,1012.0,26,0.0,0,4.7,Clear
27.4,1012.0,26,0.0,0,5.3,Clear
27.7,1011.0,26,0.0,0,5.9,Clear
28.1,1011.0,26,0.0,0,6.5,Clear
27.3,1011.0,28,0.0,0,6.8,Clear
26.4,1011.0,31,0.0,0,7.2,Clear
25.6,1011.0,33,0.0,0,7.6,Clear
24.5,1012.0,36,0.0,0,7.2,Clear
23.3,1013.0,39,0.0,0,6.8,Clear
22.2,1014.0,41,0.0,0,6.5,Clear
21.2,1014.0,39,0.0,0,6.7,Clear
20.3,1015.0,38,0.0,0,7.0,Clear
19.3,1015.0,36,0.0,0,7.2,Clear
18.1,1015.0,35,0.0,0,7.0,Clear
17.0,1015.0,33,0.0,0,6.7,Clear
15.8,1015.0,32,0.0,0,6.5,Clear
16.2,1015.0,31,0.0,1,5.9,Clear
16.7,1015.0,31,0.0,2,5.3,Clear
17.1,1015.0,30,0.0,3,4.7,Clear
19.0,1015.0,29,0.0,7,4.1,Clear
20.8,1014.0,28,0.0,11,3.5,Clear
22.7,1014.0,27,0.0,15,2.9,Clear
23.8,1013.0,26,0.0,23,3.5,Clear
24.9,1013.0,26,0.0,32,4.1,Clear
26.0,1012.0,25,0.0,41,4.7,Clear
26.0,1012.0,25,0.0,48,5.9,Clear
26.1,1011.0,26,0.0,55,7.1,Clear
26.1,1011.0,26,0.0,62,8.3,Clear
25.0,1011.0,30,0.0,55,9.2,Clear
23.8,1011.0,33,0.0,48,10.2,Clear
22.7,1011.0,37,0.0,41,11.2,Clear
21.7,1012.0,39,0.0,28,9.7,Clear
20.7,1013.0,41,0.0,14,8.3,Clear
19.7,1013.0,44,0.0,0,6.8,Clear
18.9,1014.0,43,0.0,0,7.4,Clear
18.0,1014.0,41,0.0,1,8.0,Clear
17.2,1015.0,40,0.0,1,8.6,Clear
16.5,1015.0,40,0.0,2,8.8,Clear
15.8,1015.0,39,0.0,4,8.9,Clear
15.1,1015.0,39,0.0,5,9.0,Clear
15.7,1014.0,38,0.0,6,8.0,Clear
16.2,1014.0,37,0.0,7,7.1,Clear
16.8,1014.0,36,0.0,9,6.1,Clear
19.1,1014.0,33,0.0,12,5.2,Clear
21.4,1013.0,31,0.0,15,4.2,Clear
23.7,1013.0,28,0.0,18,3.2,Clear
24.9,1012.0,27,0.0,21,4.0,Clear
26.0,1012.0,25,0.0,23,4.7,Clear
27.2,1011.0,24,0.0,26,5.4,Clear
27.5,1011.0,24,0.0,19,6.2,Clear
27.8,1011.0,25,0.0,13,7.1,Clear
28.1,1010.0,25,0.0,6,7.9,Clear
27.2,1010.0,28,0.0,6,8.6,Clear
26.2,1010.0,32,0.0,7,9.4,Clear
25.3,1011.0,35,0.0,7,10.1,Clear
24.2,1011.0,39,0.0,6,9.0,Clear
23.0,1012.0,42,0.0,5,7.9,Clear
21.9,1013.0,46,0.0,4,6.8,Clear
20.9,1013.0,46,0.0,3,5.9,Clear
19.9,1014.0,46,0.0,2,4.9,Clear
18.9,1014.0,46,0.0,2,4.0,Clear
18.7,1014.0,46,0.0,1,3.8,Clear
18.5,1014.0,46,0.0,1,3.7,Clear
18.3,1013.0,46,0.0,0,3.6,Clear
18.7,1013.0,45,0.0,0,3.4,Clear
19.2,1013.0,44,0.0,0,3.1,Clear
19.6,1013.0,43,0.0,1,2.9,Clear
21.5,1013.0,40,0.0,1,3.0,Clear
23.4,1013.0,37,0.0,2,3.1,Clear
25.3,1013.0,34,0.0,2,3.2,Clear
26.1,1013.0,32,0.0,3,4.2,Clear
26.8,1012.0,29,0.0,3,5.2,Clear
27.6,1012.0,27,0.0,4,6.1,Clear
27.6,1011.0,27,0.0,7,7.0,Clear
27.6,1011.0,28,0.0,10,7.8,Clear
27.6,1011.0,28,0.0,13,8.6,Clear
26.5,1011.0,32,0.0,15,9.5,Clear
25.4,1011.0,36,0.0,18,10.3,Clear
24.3,1011.0,40,0.0,21,11.2,Clear
23.5,1011.0,44,0.0,16,10.0,Clear
22.7,1012.0,48,0.0,11,8.8,Clear
21.9,1013.0,51,0.0,6,7.6,Clear
21.0,1013.0,52,0.0,4,6.2,Clear
20.2,1013.0,52,0.0,2,4.9,Clear
19.3,1014.0,53,0.0,0,3.6,Clear
18.8,1013.0,53,0.0,0,3.7,Clear
18.4,1013.0,52,0.0,0,3.8,Clear
17.9,1013.0,52,0.0,1,4.0,Clear
18.3,1013.0,50,0.0,1,4.1,Clear
18.8,1013.0,49,0.0,1,4.2,Clear
19.2,1013.0,47,0.0,1,4.3,Clear
21.1,1013.0,42,0.0,2,4.6,Clear
23.0,1013.0,38,0.0,2,4.8,Clear
24.9,1012.0,34,0.0,2,5.0,Clear
26.1,1012.0,31,0.0,3,5.5,Clear
27.3,1011.0,28,0.0,3,6.0,Clear
28.5,1011.0,25,0.0,4,6.5,Clear
29.1,1010.0,25,0.0,3,6.7,Clear
29.7,1010.0,24,0.0,2,7.0,Clear
30.3,1009.0,24,0.0,1,7.2,Clear
29.2,1009.0,27,0.0,2,8.8,Clear
28.2,1009.0,30,0.0,3,10.3,Clear
27.1,1009.0,33,0.0,4,11.9,Clear
26.3,1010.0,36,0.0,6,12.8,Clear
25.6,1011.0,40,0.0,9,13.8,Clear
24.8,1011.0,43,0.0,11,14.8,Clear
23.5,1011.0,43,0.0,13,14.9,Clear
22.3,1011.0,43,0.0,15,15.0,Clear
20.8,1009.0,54,0.0,4,15.1,Clear
20.4,1008.0,52,0.0,4,14.8,Clear
19.9,1008.0,50,0.0,4,14.4,Clear
19.5,1008.0,48,0.0,3,14.0,Clear
20.3,1009.0,47,0.0,3,12.8,Clear
21.1,1009.0,45,0.0,3,11.6,Clear
21.9,1009.0,44,0.0,3,10.4,Clear
23.8,1009.0,43,0.0,13,9.7,Clear
25.8,1008.0,42,0.03,22,9.0,Chance of rain
27.7,1008.0,41,0.04,31,8.3,Chance of rain
28.2,1008.0,41,0.02,48,9.5,Chance of rain
28.8,1007.0,41,0.1,64,10.7,Chance of rain
29.3,1007.0,40,0.13,81,11.9,Chance of rain
29.0,1007.0,41,0.07,79,10.8,Chance of rain
28.7,1006.0,43,0.13,76,9.7,Chance of rain
28.4,1006.0,44,0.18,74,8.6,Chance of rain
27.9,1006.0,47,0.09,76,8.3,Chance of rain
27.5,1006.0,50,0.23,78,7.9,Rainy
27.0,1006.0,53,0.31,79,7.6,Rainy
26.2,1007.0,57,0.16,80,10.3,Rainy
25.5,1008.0,60,0.17,82,13.1,Rainy
24.7,1008.0,64,0.22,83,15.8,Rainy
23.8,1008.0,62,0.11,75,16.1,Rainy
23.0,1009.0,61,0.13,67,16.3,Clear
22.1,1009.0,60,0.18,59,16.6,Clear
21.6,1009.0,56,0.09,39,15.5,Clear
21.0,1009.0,52,0.0,20,14.4,Clear
20.5,1009.0,48,0.0,0,13.3,Clear
21.3,1009.0,45,0.0,0,12.4,Clear
22.0,1009.0,42,0.0,1,11.4,Clear
22.8,1009.0,39,0.0,1,10.4,Clear
24.9,1009.0,36,0.0,2,9.0,Clear
27.1,1009.0,34,0.0,3,7.6,Clear
29.2,1009.0,31,0.0,4,6.1,Clear
29.7,1009.0,30,0.0,5,8.0,Clear
30.3,1008.0,30,0.0,6,10.0,Clear
30.8,1008.0,29,0.0,7,11.9,Clear
30.3,1008.0,31,0.0,14,11.3,Clear
29.9,1007.0,33,0.03,21,10.7,Chance of rain
29.4,1007.0,35,0.04,29,10.1,Chance of rain
28.5,1007.0,39,0.02,44,9.0,Chance of rain
27.5,1007.0,43,0.1,60,7.9,Chance of rain
26.6,1007.0,47,0.13,76,6.8,Chance of rain
25.4,1007.0,49,0.07,78,10.2,Chance of rain
24.3,1007.0,51,0.07,81,13.6,Chance of rain
23.1,1008.0,53,0.09,84,16.9,Chance of rain
22.1,1008.0,51,0.04,75,16.9,Chance of rain
21.2,1008.0,49,0.03,66,16.9,Clear
20.2,1008.0,47,0.04,57,16.9,Clear
20.3,1008.0,46,0.02,38,15.8,Clear
20.5,1009.0,44,0.0,19,14.8,Clear
20.6,1009.0,43,0.0,0,13.7,Clear
21.3,1009.0,42,0.0,0,12.1,Clear
22.0,1009.0,42,0.0,1,10.6,Clear
22.7,1009.0,42,0.0,1,9.0,Clear
24.6,1009.0,40,0.0,10,8.2,Clear
26.6,1009.0,38,0.03,18,7.3,Chance of rain
28.5,1009.0,37,0.04,27,6.5,Chance of rain
29.0,1008.0,36,0.02,35,7.6,Chance of rain
29.5,1008.0,36,0.03,44,8.6,Clear
30.0,1007.0,35,0.04,53,9.7,Clear
29.3,1006.0,37,0.02,47,8.9,Clear
28.7,1006.0,39,0.13,41,8.0,Chance of rain
28.0,1005.0,42,0.18,35,7.2,Chance of rain
27.1,1005.0,46,0.09,49,6.7,Chance of rain
26.2,1005.0,50,0.37,64,6.2,Rainy
25.3,1005.0,54,0.49,78,5.8,Rainy
24.2,1006.0,58,0.24,79,9.2,Rainy
23.0,1007.0,61,0.27,80,12.7,Chance of rain
21.9,1007.0,64,0.36,81,16.2,Chance of rain
21.0,1007.0,63,0.18,70,16.6,Chance of rain
20.0,1008.0,61,0.23,60,16.9,Clear
19.1,1008.0,60,0.31,49,17.3,Clear
19.1,1008.0,57,0.16,35,16.6,Clear
19.0,1008.0,55,0.0,20,15.8,Clear
19.0,1008.0,53,0.0,6,15.1,Clear
19.9,1008.0,50,0.0,6,13.4,Clear
20.7,1008.0,47,0.0,6,11.8,Clear
21.6,1008.0,45,0.0,6,10.1,Clear
23.9,1008.0,41,0.0,8,8.3,Clear
26.1,1008.0,37,0.0,9,6.5,Clear
28.4,1008.0,33,0.0,11,4.7,Clear
28.7,1008.0,34,0.0,19,5.3,Clear
29.0,1007.0,36,0.1,27,5.9,Chance of rain
29.3,1006.0,37,0.13,36,6.5,Chance of rain
28.0,1006.0,42,0.07,50,6.0,Chance of rain
26.6,1005.0,47,0.47,65,5.5,Chance of rain
25.3,1005.0,52,0.62,79,5.0,Chance of rain
24.5,1005.0,54,0.31,81,6.6,Chance of rain
23.8,1005.0,56,0.57,84,8.2,Rainy
23.0,1005.0,59,0.76,86,9.7,Rainy
22.0,1005.0,61,0.38,86,11.5,Rainy
20.9,1006.0,62,0.23,85,13.3,Chance of rain
19.9,1006.0,64,0.31,85,15.1,Chance of rain
19.7,1007.0,62,0.16,83,15.4,Chance of rain
19.5,1007.0,60,0.2,80,15.6,Chance of rain
19.3,1007.0,58,0.27,78,15.8,Chance of rain
19.3,1007.0,56,0.13,78,14.6,Chance of rain
19.3,1007.0,54,0.03,79,13.4,Chance of rain
19.3,1007.0,52,0.04,80,12.2,Chance of rain
19.9,1008.0,50,0.02,80,11.3,Chance of rain
20.5,1008.0,49,0.03,80,10.3,Chance of rain
21.1,1009.0,48,0.04,81,9.4,Chance of rain
23.0,1009.0,46,0.02,79,8.5,Chance of rain
25.0,1009.0,44,0.1,77,7.7,Chance of rain
26.9,1009.0,42,0.13,75,6.8,Chance of rain
27.6,1009.0,42,0.07,77,7.3,Chance of rain
28.4,1008.0,42,0.17,79,7.8,Chance of rain
29.1,1007.0,42,0.22,82,8.3,Chance of rain
28.3,1007.0,45,0.11,83,7.8,Chance of rain
27.6,1006.0,48,0.4,83,7.3,Rainy
26.8,1006.0,52,0.53,84,6.8,Rainy
26.2,1006.0,56,0.27,85,6.6,Rainy
25.6,1006.0,60,0.93,86,6.4,Rainy
25.0,1006.0,64,1.24,87,6.1,Rainy
24.0,1007.0,69,0.62,86,7.1,Rainy
23.1,1007.0,73,1.1,84,8.0,Rainy
22.1,1007.0,78,1.47,83,9.0,Rainy
21.0,1007.0,78,0.73,82,10.3,Rainy
19.9,1007.0,77,1.17,80,11.6,Chance of rain
18.8,1007.0,77,1.56,79,13.0,Chance of rain
18.7,1007.0,76,0.78,80,11.9,Chance of rain
18.7,1007.0,75,0.67,81,10.8,Rainy
18.6,1007.0,74,0.89,82,9.7,Rainy
19.3,1007.0,71,0.44,72,8.9,Rainy
20.1,1008.0,68,0.7,62,8.0,Clear
20.8,1008.0,65,0.93,52,7.2,Clear
22.5,1009.0,60,0.47,44,7.8,Clear
24.3,1009.0,55,0.2,37,8.4,Chance of rain
26.0,1009.0,50,0.27,30,9.0,Chance of rain
26.7,1009.0,49,0.13,45,10.8,Chance of rain
27.4,1008.0,48,1.0,59,12.6,Rainy
28.1,1008.0,48,1.33,74,14.4,Rainy
27.8,1007.0,50,0.67,76,14.8,Rainy
27.5,1007.0,52,2.8,78,15.1,Rainy
27.2,1006.0,54,3.73,80,15.5,Rainy
26.3,1006.0,60,1.87,80,13.4,Rainy
25.4,1007.0,65,4.0,80,11.4,Rainy
24.5,1007.0,70,5.33,80,9.4,Rainy
23.4,1007.0,74,2.67,79,10.2,Rainy
22.3,1008.0,78,2.7,78,11.0,Rainy
21.2,1008.0,81,3.6,76,11.9,Rainy
20.3,1008.0,80,1.8,79,13.1,Rainy
19.4,1009.0,78,2.13,81,14.3,Chance of rain
18.5,1009.0,76,2.84,83,15.5,Chance of rain
18.5,1009.0,74,1.42,83,14.2,Chance of rain
18.4,1009.0,72,0.77,83,12.8,Rainy
18.4,1009.0,70,1.02,83,11.5,Rainy
18.9,1009.0,67,0.51,81,10.1,Rainy
19.4,1009.0,65,0.97,79,8.6,Chance of rain
19.9,1010.0,62,1.29,77,7.2,Chance of rain
21.3,1010.0,58,0.64,78,6.6,Chance of rain
22.7,1010.0,53,0.6,80,6.0,Chance of rain
24.1,1010.0,49,0.8,81,5.4,Chance of rain
25.3,1009.0,47,0.4,80,5.6,Chance of rain
26.5,1009.0,45,0.53,79,5.9,Chance of rain
27.7,1008.0,42,0.71,78,6.1,Chance of rain
28.0,1007.0,42,0.36,79,5.3,Chance of rain
28.4,1006.0,42,0.1,80,4.4,Chance of rain
28.7,1005.0,41,0.13,81,3.6,Chance of rain
27.5,1005.0,45,0.07,81,4.4,Chance of rain
26.4,1005.0,49,0.3,81,5.3,Chance of rain
25.2,1005.0,53,0.4,81,6.1,Chance of rain
24.0,1006.0,56,0.2,79,7.8,Chance of rain
22.7,1007.0,59,0.47,76,9.5,Chance of rain
21.5,1007.0,62,0.62,74,11.2,Chance of rain
20.6,1007.0,63,0.31,74,10.9,Chance of rain
19.8,1008.0,64,1.13,74,10.7,Rainy
14.7,1017.0,69,0.0,2,21.6,Clear
14.1,1017.0,68,0.0,3,22.1,Clear
13.5,1017.0,68,0.0,4,22.6,Clear
12.9,1018.0,68,0.0,5,23.0,Clear
12.9,1018.0,67,0.0,6,21.4,Clear
12.9,1018.0,67,0.0,7,19.7,Clear
12.9,1018.0,67,0.0,8,18.0,Clear
13.8,1018.0,65,0.0,8,15.5,Clear
14.7,1018.0,64,0.0,8,13.0,Clear
15.6,1019.0,62,0.0,9,10.4,Clear
17.1,1018.0,60,0.0,8,8.9,Clear
18.5,1018.0,57,0.0,6,7.3,Clear
20.0,1018.0,54,0.0,5,5.8,Clear
20.7,1018.0,53,0.0,8,5.6,Clear
21.5,1018.0,52,0.0,10,5.5,Clear
22.2,1018.0,51,0.0,12,5.4,Clear
21.8,1017.0,52,0.0,23,7.2,Clear
21.4,1017.0,52,0.0,33,9.0,Chance of rain
21.0,1016.0,52,0.0,43,10.8,Chance of rain
19.9,1016.0,55,0.0,55,14.6,Chance of rain
18.9,1015.0,57,0.0,67,18.5,Chance of rain
17.8,1015.0,59,0.0,79,22.3,Chance of rain
16.7,1014.0,63,0.0,80,23.6,Chance of rain
15.7,1013.0,68,0.0,82,25.0,Chance of rain
14.6,1013.0,72,0.0,83,26.3,Chance of rain
14.2,1012.0,75,0.0,89,29.5,Chance of rain
13.9,1011.0,78,0.37,94,32.8,Rainy
13.5,1010.0,81,0.49,100,36.0,Rainy
13.4,1010.0,82,0.24,100,39.4,Rainy
13.2,1009.0,82,0.73,100,42.7,Chance of rain
13.1,1008.0,83,0.98,100,46.1,Chance of rain
12.9,1007.0,83,0.49,100,44.3,Chance of rain
12.6,1007.0,83,0.03,100,42.5,Rainy
12.4,1007.0,83,0.04,100,40.7,Rainy
12.4,1007.0,83,0.02,100,36.4,Rainy
12.3,1007.0,83,0.03,100,32.0,Chance of rain
12.3,1007.0,83,0.04,100,27.7,Chance of rain
12.2,1007.0,83,0.02,100,25.0,Chance of rain
12.2,1007.0,83,0.0,100,22.2,Chance of rain
12.1,1007.0,84,0.0,100,19.4,Chance of rain
11.9,1007.0,83,0.0,99,17.0,Chance of rain
11.6,1007.0,82,0.03,99,14.6,Chance of rain
11.4,1007.0,82,0.04,98,12.2,Chance of rain
10.5,1008.0,82,0.02,95,11.0,Chance of rain
9.6,1008.0,83,0.0,91,9.8,Chance of rain
8.7,1008.0,83,0.0,88,8.6,Chance of rain
8.7,1008.0,83,0.0,86,8.5,Chance of rain
8.6,1009.0,84,0.0,84,8.4,Chance of rain
8.6,1009.0,84,0.0,82,8.3,Chance of rain
9.4,1009.0,85,0.0,84,7.8,Chance of rain
10.1,1009.0,85,0.0,87,7.3,Chance of rain
10.9,1009.0,86,0.0,90,6.8,Chance of rain
11.0,1009.0,86,0.0,92,7.0,Chance of rain
11.1,1008.0,86,0.0,95,7.1,Chance of rain
11.2,1008.0,86,0.0,97,7.2,Chance of rain
11.5,1008.0,85,0.0,98,7.7,Chance of rain
11.8,1008.0,84,0.07,99,8.2,Rainy
12.1,1008.0,84,0.09,100,8.6,Rainy
12.3,1007.0,83,0.04,95,8.9,Rainy
12.5,1007.0,83,0.27,90,9.1,Rainy
12.7,1007.0,82,0.36,85,9.4,Rainy
13.8,1007.0,80,0.18,69,8.3,Rainy
14.8,1007.0,77,0.37,53,7.2,Clear
15.9,1007.0,74,0.49,38,6.1,Clear
17.0,1007.0,72,0.24,29,6.5,Clear
18.2,1007.0,69,0.0,20,6.8,Clear
19.3,1007.0,66,0.0,12,7.2,Clear
18.4,1007.0,69,0.0,15,9.5,Clear
17.4,1007.0,72,0.0,19,11.8,Clear
16.5,1007.0,75,0.0,23,14.0,Clear
15.6,1007.0,78,0.0,27,14.6,Clear
14.8,1008.0,80,0.0,32,15.2,Chance of rain
13.9,1008.0,83,0.0,36,15.8,Chance of rain
13.5,1008.0,81,0.0,45,15.4,Chance of rain
13.2,1008.0,80,0.0,55,14.9,Clear
12.8,1008.0,78,0.0,64,14.4,Clear
13.0,1008.0,77,0.0,51,12.7,Clear
13.1,1008.0,75,0.0,38,11.0,Clear
13.3,1008.0,73,0.0,25,9.4,Clear
14.2,1008.0,72,0.0,22,10.0,Clear
15.1,1008.0,71,0.0,20,10.6,Clear
16.0,1007.0,70,0.0,17,11.2,Clear
16.8,1007.0,69,0.0,30,13.2,Clear
17.5,1007.0,68,0.0,44,15.2,Chance of rain
18.3,1006.0,67,0.0,57,17.3,Chance of rain
18.5,1006.0,69,0.0,69,18.4,Chance of rain
18.6,1005.0,71,0.0,82,19.4,Chance of rain
18.8,1005.0,72,0.0,94,20.5,Chance of rain
18.8,1004.0,73,0.0,83,22.0,Chance of rain
18.7,1004.0,74,0.0,73,23.4,Clear
18.7,1004.0,76,0.0,62,24.8,Clear
18.1,1004.0,75,0.0,48,25.2,Clear
17.6,1005.0,75,0.0,33,25.6,Clear
17.0,1005.0,74,0.0,18,25.9,Clear
16.3,1006.0,72,0.0,14,25.1,Clear
15.5,1006.0,70,0.0,10,24.2,Clear
14.8,1007.0,68,0.0,6,23.4,Clear
14.2,1007.0,66,0.0,4,21.1,Clear
13.7,1008.0,63,0.0,2,18.8,Clear
13.1,1008.0,60,0.0,0,16.6,Clear
12.9,1009.0,62,0.0,0,15.5,Clear
12.8,1009.0,64,0.0,0,14.4,Clear
12.6,1010.0,66,0.0,0,13.3,Clear
13.3,1010.0,66,0.0,0,12.4,Clear
14.0,1011.0,66,0.0,1,11.4,Clear
14.7,1011.0,66,0.0,1,10.4,Clear
15.7,1011.0,63,0.0,1,9.7,Clear
16.8,1011.0,60,0.0,2,9.0,Clear
17.8,1011.0,57,0.0,3,8.3,Clear
18.6,1011.0,55,0.0,6,8.6,Clear
19.3,1011.0,53,0.0,9,9.0,Clear
20.1,1011.0,52,0.0,12,9.4,Clear
20.0,1010.0,52,0.0,17,11.6,Clear
20.0,1010.0,53,0.0,22,13.9,Clear
19.9,1010.0,54,0.0,28,16.2,Clear
19.3,1010.0,56,0.0,35,16.9,Clear
18.7,1009.0,58,0.03,42,17.6,Chance of rain
18.1,1009.0,61,0.04,50,18.4,Chance of rain
17.5,1009.0,63,0.02,62,15.5,Chance of rain
16.9,1009.0,65,0.4,75,12.6,Rainy
16.3,1009.0,67,0.53,87,9.7,Rainy
15.8,1009.0,71,0.27,85,10.7,Rainy
15.4,1008.0,74,1.13,82,11.6,Rainy
14.9,1008.0,77,1.51,80,12.6,Rainy
14.9,1008.0,80,0.76,80,12.2,Rainy
15.0,1008.0,83,1.67,80,11.9,Rainy
15.0,1008.0,86,2.22,80,11.5,Rainy
15.6,1008.0,86,1.11,87,11.9,Rainy
16.3,1008.0,85,1.27,93,12.2,Rainy
16.9,1008.0,84,1.69,100,12.6,Rainy
17.7,1008.0,82,0.84,99,11.0,Rainy
18.4,1008.0,80,0.03,99,9.5,Chance of rain
19.2,1008.0,77,0.04,98,7.9,Chance of rain
19.8,1008.0,76,0.02,98,6.8,Chance of rain
20.3,1008.0,74,0.0,97,5.8,Chance of rain
20.9,1007.0,73,0.0,97,4.7,Chance of rain
21.0,1007.0,73,0.0,96,5.5,Chance of rain
21.0,1007.0,74,0.07,95,6.4,Rainy
21.1,1007.0,75,0.09,95,7.2,Rainy
20.5,1007.0,78,0.04,88,10.3,Rainy
19.9,1006.0,80,0.13,82,13.4,Clear
19.3,1006.0,83,0.18,75,16.6,Clear
18.6,1006.0,84,0.09,71,19.7,Clear
17.9,1006.0,85,0.03,68,22.8,Rainy
17.2,1006.0,86,0.04,64,25.9,Rainy
16.5,1005.0,86,0.02,67,22.3,Rainy
15.9,1005.0,87,0.17,70,18.7,Rainy
15.2,1005.0,87,0.22,74,15.1,Rainy
14.8,1005.0,86,0.11,76,14.3,Rainy
14.4,1004.0,85,0.17,79,13.4,Chance of rain
14.0,1004.0,85,0.22,82,12.6,Chance of rain
14.2,1004.0,81,0.11,81,15.6,Chance of rain
14.4,1005.0,77,0.0,81,18.6,Clear
14.6,1005.0,73,0.0,80,21.6,Clear
15.4,1005.0,64,0.0,63,23.3,Clear
16.3,1006.0,55,0.0,46,25.0,Clear
17.1,1006.0,46,0.0,29,26.6,Clear
17.7,1006.0,43,0.0,22,27.8,Clear
18.3,1006.0,41,0.0,15,29.0,Clear
18.9,1007.0,39,0.0,8,30.2,Clear
18.3,1007.0,40,0.0,9,31.7,Clear
17.6,1007.0,41,0.0,9,33.1,Clear
17.0,1007.0,42,0.0,10,34.6,Clear
15.7,1007.0,43,0.0,8,36.2,Clear
14.5,1008.0,44,0.0,6,37.9,Clear
13.2,1009.0,46,0.0,4,39.6,Clear
12.3,1009.0,49,0.0,5,38.3,Clear
11.3,1009.0,52,0.0,6,37.0,Clear
36.6,1000.0,20,0.0,0,19.4,Clear
35.6,1000.0,25,0.0,0,25.8,Clear
34.5,1000.0,30,0.0,0,32.2,Clear
33.5,1000.0,36,0.0,0,38.5,Clear
33.3,1000.0,35,0.0,0,36.1,Clear
33.2,1001.0,35,0.0,0,33.7,Clear
33.0,1001.0,35,0.0,0,31.3,Clear
34.3,1001.0,32,0.0,0,27.7,Clear
35.5,1002.0,29,0.0,0,24.1,Clear
36.8,1002.0,26,0.0,0,20.5,Clear
38.4,1002.0,21,0.0,0,19.3,Clear
40.0,1002.0,15,0.0,0,18.1,Clear
41.6,1001.0,10,0.0,0,16.9,Clear
41.9,1001.0,10,0.0,0,15.5,Clear
42.2,1000.0,9,0.0,0,14.0,Clear
42.5,1000.0,8,0.0,0,12.6,Clear
42.3,999.0,9,0.0,0,11.0,Clear
42.2,999.0,9,0.0,0,9.5,Clear
42.0,999.0,9,0.0,0,7.9,Clear
41.4,999.0,10,0.0,0,7.4,Clear
40.7,999.0,10,0.0,0,7.0,Clear
40.1,999.0,11,0.0,0,6.5,Clear
39.4,1000.0,12,0.0,0,10.0,Clear
38.6,1000.0,14,0.0,0,13.4,Clear
37.9,1000.0,15,0.0,0,16.9,Clear
37.0,1000.0,18,0.0,0,22.2,Clear
36.0,999.0,21,0.0,0,27.5,Clear
35.1,999.0,24,0.0,0,32.8,Clear
34.7,1000.0,26,0.0,0,31.4,Clear
34.3,1000.0,28,0.0,0,30.1,Clear
33.9,1000.0,30,0.0,0,28.8,Clear
34.9,1001.0,28,0.0,0,26.0,Clear
36.0,1001.0,27,0.0,0,23.3,Clear
37.0,1002.0,25,0.0,0,20.5,Clear
38.4,1002.0,22,0.0,0,18.4,Clear
39.8,1002.0,18,0.0,0,16.2,Clear
41.2,1002.0,15,0.0,0,14.0,Clear
41.6,1001.0,13,0.0,0,12.7,Clear
42.1,1000.0,12,0.0,0,11.4,Clear
